ArtefactID,MusAcc,SiteName,AdminRegion,Length,Weight,Country
7939,"British Museum BM : 1991,0302.1","Dover, Langdon Bay","Kent, England",129,241.6,England
7940,"British Museum BM : 1984,0701.9","Dover, Langdon Bay","Kent, England",163.5,404,England
7942,"British Museum BM : 1977,0402.59","Dover, Langdon Bay","Kent, England",160.5,378.7,England
7943,"British Museum BM : 1977,0402.49","Dover, Langdon Bay","Kent, England",143.5,271.4,England
7944,"British Museum BM : 1977,0402.55","Dover, Langdon Bay","Kent, England",181,456.9,England
7945,"British Museum BM : 1984,0701.1","Dover, Langdon Bay","Kent, England",180,507.2,England
7946,"British Museum BM : 1983,0501.6","Dover, Langdon Bay","Kent, England",148,465.8,England
7947,"British Museum BM : 1984,0701.6","Dover, Langdon Bay","Kent, England",163.5,443.9,England
7949,"British Museum BM : 1981,0702.16","Dover, Langdon Bay","Kent, England",190.5,757,England
7950,"British Museum BM : 1980,0201.4","Dover, Langdon Bay","Kent, England",188,639,England
7951,"British Museum BM : 1977,0402.41","Dover, Langdon Bay","Kent, England",174,654,England
7952,"British Museum BM : 1980,0201.16","Dover, Langdon Bay","Kent, England",188.5,693,England
7977,"British Museum BM : 1977,0402.44","Dover, Langdon Bay","Kent, England",172,323,England
7978,"British Museum BM : 1977,0402.45","Dover, Langdon Bay","Kent, England",155,323,England
7979,"British Museum BM : 1977,0402.46","Dover, Langdon Bay","Kent, England",148.5,282,England
7980,"British Museum BM : 1977,0402.58","Dover, Langdon Bay","Kent, England",148.5,265.7,England
7981,"British Museum BM : 1981,0702.12","Dover, Langdon Bay","Kent, England",143.5,181.6,England
7982,"British Museum BM : 1984,0701.5","Dover, Langdon Bay","Kent, England",128,236.6,England
7983,"British Museum BM : 1977,0402.33","Dover, Langdon Bay","Kent, England",105.5,60.3,England
7984,"British Museum BM : 1977,0402.34","Dover, Langdon Bay","Kent, England",123.5,116,England
7985,"British Museum BM : 1977,0402.56","Dover, Langdon Bay","Kent, England",153,473,England
7986,"British Museum BM : 1977,0402.37","Dover, Langdon Bay","Kent, England",156,474,England
7987,"British Museum BM : 1977,0402.57","Dover, Langdon Bay","Kent, England",171,340,England
7988,"British Museum BM : 1983,0501.7","Dover, Langdon Bay","Kent, England",151.5,312,England
7989,"British Museum BM : 1981,0702.14","Dover, Langdon Bay","Kent, England",142,247,England
7990,"British Museum BM : 1977,0402.36","Dover, Langdon Bay","Kent, England",151.5,315,England
7991,"British Museum BM : 1977,0402.47","Dover, Langdon Bay","Kent, England",146.5,284.3,England
7992,"British Museum BM : 1977,0402.53","Dover, Langdon Bay","Kent, England",168,348,England
7993,"British Museum BM : 1977,0402.54","Dover, Langdon Bay","Kent, England",160.5,428,England
7994,"British Museum BM : 1984,0701.48","Dover, Langdon Bay","Kent, England",135,228,England
7995,"British Museum BM : 1984,0701.49","Dover, Langdon Bay","Kent, England",152,227,England
7996,"British Museum BM : 1980,0201.18","Dover, Langdon Bay","Kent, England",120,196.3,England
8006,Brighton Museum BTNRP : R2545/6 [HA230520],"Sidlesham (Siddlesham), Rookery Farm","West Sussex, England",163,354,England
8007,Brighton Museum BTNRP : R2545/7 [HA230521],"Sidlesham (Siddlesham), Rookery Farm","West Sussex, England",160,330,England
8011,Brighton Museum BTNRP : R2545/12 [HA230526],"Sidlesham (Siddlesham), Rookery Farm","West Sussex, England",142,288,England
8012,Brighton Museum BTNRP : R5644/1F [HA230581],"Brighton, Blackrock","Brighton and Hove, England",174,604,England
8013,Brighton Museum BTNRP : R5644/1G [HA230582],"Brighton, Blackrock","Brighton and Hove, England",193,711,England
8016,Brighton Museum BTNRP : R5644/1D [HA230579],"Brighton, Blackrock","Brighton and Hove, England",175,493,England
8017,Brighton Museum BTNRP : R5644/1C [HA230578],"Brighton, Blackrock","Brighton and Hove, England",157,427,England
8018,Brighton Museum BTNRP : R5644/1B [HA230577],"Brighton, Blackrock","Brighton and Hove, England",163,393,England
8019,Brighton Museum BTNRP : R5644/1A [HA230576],"Brighton, Blackrock","Brighton and Hove, England",160,282,England
8020,"Tullie House Museum, Carlisle CALMG : L.29.19","Normanby (near), Ash Hill","North Lincolnshire, England",124,340,England
8023,private ownership,"Broad Blunsdon, Burytown Farm (on high ground S of farm, in a field about a quarter mile E from Castle Hill)","Wiltshire, England",140,434,England
8049,St Asaph Cathedral Museum SAPCM : unknown,St Asaph (near),"Denbighshire, Wales",141,326,Wales
8053,"Clwyd County Record Office, Hawarden","Hawarden, Buckley, South Fields","Flintshire, Wales",146,326,Wales
8057,"Hull Museum KINCM : 86 (lost?, old no.148)",Messingham,"North Lincolnshire, England",109,119,England
8058,British Museum BM : WG.2017,North Owersby,"Lincolnshire, England",146,165,England
8059,Doncaster Museum DONMG : 287X,"Belton, Sandtoft","North Lincolnshire, England",124,120,England
8063,private ownership,Brokenborough (parish),"WIltshire, England",132.6,176.9,England
8064,private ownership,"unprovenanced, Lincolnshire","Lincolnshire, England",150,495,England
8082,Liverpool Museum LIVAM : M6657,"Dover, Buckland","Kent, England",154,473.7,England
8083,Liverpool Museum LIVAM : 49.18.24,Swaffham Prior,"Cambridgeshire, England",162,525.2,England
8084,Liverpool Museum LIVAM : M6938,Chatham Hill,"Medway, England",62,56.7,England
8085,Liverpool Museum LIVAM : 42.17.57,Isle of Bute,"Argyll and Bute, Scotland",142,404.36,Scotland
8086,Liverpool Museum LIVAM : 42.18,Perth (near),"Perth and Kinross, Scotland",140,341.45,Scotland
8087,Liverpool Museum LIVAM : 1977.210,Ruthin Castle (SW of),"Denbighshire, Wales",160,500.1,Wales
8189,"British Museum BM : 1868,0805.22",Beddau Gwyr Ardudwy,"Gwynedd, Wales",152,251.3,Wales
8234,"Ashmolean Museum, Oxford OXFAS : 1836-1869 p.10",Clifton Hampden,"Oxfordshire, England",115,114.6,England
8254,"Royal Ontario Museum, Toronto 922.37.1 (AF.282);Pitt Rivers Museum, Oxford OXFPR : 1884.119.141 (cast only)","West Buckland (about 40 yards from the River Tone, 100 yards below the railway bridge, between Wellington and Taunton)","Somerset, England",157,479.4,England
8269,"Brighton Museum BTNRP : R3300/2 [HA230530, formerly 1955.24.2.16]","Brighton, Brading Road (Scabes Castle Estate)","Brighton and Hove, England",147,400,England
8286,"Royal Cornwall Museum, Truro TRURI : 1963.12.2-8","Penzance, Tredarvah","Cornwall, England",152.7,491,England
8296,Manchester Museum MANCH : 34654 (O.7874),"Delamere, Kelsborrow Camp","Cheshire, England",149,560,England
8300,"Harris Museum and Art Gallery, Preston PRSMG : A.131",Martinmere (near),"Lancashire, England",129,155,England
8307,Shropshire Museums Service SHYMS : A.2003.039 (86.001),"Ollerton, Childs Ercall","Telford and Wrekin, England",165,512,England
8318,"Royal Albert Memorial Museum, Exeter EXEMS : 118/2000/3-4",Pinhoe,"Devon, England",135.7,293,England
8321,Dover Museum DOVRM : 1999.423-428,"Ripple (near Deal), Solley’s Farm","Kent, England",161,500,England
8322,Dover Museum DOVRM : 1999.423-428,"Ripple (near Deal), Solley’s Farm","Kent, England",163,475,England
8323,Dover Museum DOVRM : 1999.423-428,"Ripple (near Deal), Solley’s Farm","Kent, England",191,575,England
8325,Dover Museum DOVRM : 1999.423-428,"Ripple (near Deal), Solley’s Farm","Kent, England",169,425,England
8373,Trust for Thanet Archaeology,"South Cliff (Thanet), South Dumpton Down, Broadstairs","Kent, England",178,484,England
8377,"British Museum BM : 2000,0302.1","Canterbury, Merton Farm (5m from interesection of Merton Lane and Iffin Lane)","Kent, England",96.7,296,England
8378,Trust for Thanet Archaeology,St Mildreds Bay (Thanet),"Kent, England",169,342,England
8379,Trust for Thanet Archaeology,St Mildreds Bay (Thanet),"Kent, England",163,328,England
8380,Trust for Thanet Archaeology,St Mildreds Bay (Thanet),"Kent, England",168,342,England
8381,Trust for Thanet Archaeology,St Mildreds Bay (Thanet),"Kent, England",150,349,England
8382,Trust for Thanet Archaeology,St Mildreds Bay (Thanet),"Kent, England",160,362,England
8383,Trust for Thanet Archaeology,St Mildreds Bay (Thanet),"Kent, England",148,287,England
8384,Trust for Thanet Archaeology,St Mildreds Bay (Thanet),"Kent, England",165,414,England
8396,"British Museum BM : 1998,0901.4",Netherhampton (Salisbury hoard),"Wiltshire, England",86,120,England
8397,"British Museum BM : 1998,0901.1",Netherhampton (Salisbury hoard),"Wiltshire, England",83,93.7,England
8399,"British Museum BM : 1998,0901.5",Netherhampton (Salisbury hoard),"Wiltshire, England",120,138,England
8400,"British Museum BM : 1998,0901.155",Netherhampton (Salisbury hoard),"Wiltshire, England",82,62.5,England
8429,Kilmartin Museum KMTKH : 2018.15,Ardkinglas,"Argyll and Bute, Scotland",132,356.69,Scotland
8442,Angus Museums F1999.51,Balluderon Hill,"Angus, Scotland",95,174.2,Scotland
8448,"Auld Kirk Museum, Kirkintilloch KITAK : 2012.16",Bardowie,"East Dunbartonshire, Scotland",98,204,Scotland
8462,Perth Museum and Art Gallery PERGM : unknown,Braco,"Stirling, Scotland",117.5,258,Scotland
8470,"Stewartry Museum, Kirkcudbright KICSM : unknown",Buittle,"Dumfries and Galloway, Scotland",132.5,346,Scotland
8480,"Kelvingrove Art Gallery and Museum, Glasgow GLAMG : A.2008.4","Cardross, Mollandhu Farm","Argyll and Bute, Scotland",105,257,Scotland
8481,National Museums Scotland NMS : X.DA 126,Carnethy Hill,"Midlothian, Scotland",123,186.7,Scotland
8493,"Pittencrieff House Museum, Dunfermline DUFDM : unknown",Cowdenbeath,"Fife, Scotland",128.2,258.33,Scotland
8502,Dunfermline Museum DUFDM : unknown,Culross,"Fife, Scotland",43.7,57.09,Scotland
8525,Inverness Museum INVMG : unknown,Evanton,"Highland, Scotland",125.1,356.09,Scotland
8526,"Kelvingrove Art Gallery and Museum, Glasgow GLAMG : A.1996.23","Inverclyde, Everton Farm","Inverclyde, Scotland",110,240,Scotland
8549,National Museums Scotland NMS : unknown,Hawick,"Scottish Borders, Scotland",89.7,188.04,Scotland
8557,"Falconer Museum, Forres MORMS : 1983-156",Hopeman,"Moray, Scotland",137,642,Scotland
8566,"Kelvingrove Art Gallery and Museum, Glasgow GLAMG : A.2005.5","Kilbirnie, East Kerse","Renfrewshire, Scotland",133,309,Scotland
8578,Perth Museum and Art Gallery PERGM : 2013.25,Kirkton of Mailer,"Perth and Kinross, Scotland",89.5,170.5,Scotland
8589,"North Ayrshire Museum Service, Saltcoats SATAM : unknown",Largs,"North Ayrshire, Scotland",102.8,227,Scotland
8593,Kirkcaldy Museum and Art Gallery KIRMG : unknown,Leslie,"Fife, Scotland",101.4,186.3,Scotland
8595,Fife Cultural Trust,Leuchars,"Fife, Scotland",123,420.6,Scotland
8600,"Kelvingrove Art Gallery and Museum, Glasgow GLAMG : A.2007.8","Lochwinnoch, Hole","Renfrewshire, Scotland",154,390.5,Scotland
8606,Perth Museum and Art Gallery PERGM : 1984.327,Marlee Loch,"Perth and Kinross, Scotland",119,325,Scotland
8634,Perth Museum and Art Gallery PERGM : 2018.90.1,Port Allen,"Perth and Kinross, Scotland",88.2,57.4,Scotland
8640,"Stewartry Museum, Kirkcudbright KICSM : unknown",Rerrick,"Dumfries and Galloway, Scotland",174,684,Scotland
8681,Kilmartin Museum KMTKH : 2018.16 ,Ardkinglas,"Argyll and Bute, Scotland",149.5,447.7,Scotland
8682,Kilmartin Museum KMTKH : 2018.17 ,Ardkinglas,"Argyll and Bute, Scotland",141.2,359.66,Scotland
8684,Angus Museums F1999.52,Balluderon Hill,"Angus, Scotland",82.5,114.7,Scotland
8688,"Clwyd County Record Office, Hawarden (formerly Prestatyn Library A17)","Dyserth, New Inn","Denbighshire, Wales",170,213,Wales
8689,St Asaph Cathedral Museum SAPCM : unknown,"Northop, Coitier Odyn, Celyn Farm","Flintshire, Wales",149,340,Wales
8690,Shropshire Museums Service SHYMS : A.2003.025 (B17),"Ysceifiog (or unprovenanced, Denbighshire)","Denbighshire, Wales",155,357.9,Wales
8691,St Asaph Cathedral Museum SAPCM : unknown,"Leeswood/Mold/Yr Wyddgrug, Pontblyddyn","Flintshire, Wales",154,340.2,Wales
8692,St Asaph Cathedral Museum SAPCM : unknown,"Cwm, Rhuallt Wood","Flintshire, Wales",177,446,Wales
8695,Perth Museum and Art Gallery PERGM : 1983.337,Blairgowrie (near),"Perth and Kinross, Scotland",157,527,Scotland
8697,Perth Museum and Art Gallery PERGM : 2018.90.2,Port Allen,"Perth and Kinross, Scotland",128.5,243.31,Scotland
8732,Isle of Man Museum IOMMM : 799,"Michael, Orrisdale Brooghs (foot of)",Isle of Man,156,680.38,Isle of Man
8741,Amgueddfa Cymru - National Museum Wales NMW : 21.24/21,"unprovenanced, Merionethshire?","Gwynedd, Wales",155,667.9,Wales
8746,"Powysland Museum, Welshpool WEPLM : A.140","Trefeglwys, Llawr-y-glyn, Gwernafon Farm (bank of River Trannon)","Powys, Wales",134,449,Wales
8750,Amgueddfa Cymru - National Museum Wales NMW : 98.47H,"Vaynor, Cilsanws Mountain","Merthyr Tydfil, Wales",81.1,184.4,Wales
8753,Amgueddfa Cymru - National Museum Wales NMW : 97.42H,Goetre Fawr,"Monmouthshire, Wales",103,322.9,Wales
8756,Amgueddfa Cymru - National Museum Wales NMW : 98.46H/1,"Bedlinog, Gelligaer Common","Merthyr Tydfil, Wales",97.9,232.5,Wales
8758,private ownership,"Halkyn, Plas Winter Farm (field 682)","Flintshire, Wales",103,251,Wales
8765,Hereford Museum and Art Gallery HFDMG : unknown,Ewyas Harold (parish),"Herefordshire, England",74,118.4,England
8771,Amgueddfa Cymru - National Museum Wales NMW : 37.152,Tir-y-mynach (200m NE of Rhyd-y-pennau Bridge),"Ceredigion, Wales",146,528.7,Wales
8772,Newport Museum NPTMG : 1971.265,"Monmouth/Trefynwy, Monmouth Secondary School (Dixton Gate)","Monmouthshire, Wales",114,292.2,Wales
8774,Tenby Museum TENBM : 1983:2083,"Mathry, St Edren's, Treddiog Farm","Pembrokeshire, Wales",181,1060,Wales
8796,Carmarthen Museum CAASG : A.75.4719,"Llanfyrnach Common, Yetwen Farm","Carmarthenshire, Wales",144,370,Wales
8805,Amgueddfa Cymru - National Museum Wales NMW : 87.55H,"Llanrhaeadr-yng-nghinmeirch, Nantglyn, Nant-y-cî, Goroesffordd","Denbighshire, Wales",177,613,Wales
8806,"Powysland Museum, Welshpool WEPLM : A.143","Ysgubor-y-coed (near Glandyfi), Cefn Coch","Ceredigion, Wales",132,365.5,Wales
8816,"Grosvenor Museum, Chester CHEGM : 1972.162 (formerly 162.P.1972)","Llanarmon-yn-Ial, Parc Farm (near)","Denbighshire, Wales",146,274,Wales
8833,private ownership,Rossett (community),"Wrexham, Wales",90.34,147.5,Wales
8841,private ownership,Connah's Quay (community),"Flintshire, Wales",79.07,61.7,Wales
8842,Amgueddfa Cymru - National Museum Wales NMW : 82.45H;Bangor Museum 1984/6-2 (cast),"Llandudno, Gloddaeth Isaf","Conwy, Wales",174,453.1,Wales
8854,private ownership,"Llancarfan, Walterston","Vale of Glamorgan, Wales",56,29.8,Wales
8855,private ownership,"Ystradmynach, Trelewis","Merthyr Tydfil, Wales",93,111,Wales
8858,private ownership,Penllyn (city),"Vale of Glamorgan, Wales",59.2,64.7,Wales
8859,private ownership,Old Colwyn (community),"Conwy, Wales",71.49,71.5,Wales
8881,private ownership,"Llangurig, Bailey","Powys, Wales",215,913.2,Wales
8882,Shropshire Museums Service SHYMS : A.1986.002,"Shrewsbury, Belvedere Housing Estate","Shropshire, England",95,197,England
8887,Amgueddfa Cymru - National Museum Wales NMW : 2014.18H/8,Colwinston (community),"Vale of Glamorgan, Wales",145.2,354.7,Wales
8888,Amgueddfa Cymru - National Museum Wales NMW : 2010.37H/1,Llantwit Major (community),"Vale of Glamorgan, Wales",155,405.4,Wales
8889,Amgueddfa Cymru - National Museum Wales NMW : 2010.37H/2,Llantwit Major (community),"Vale of Glamorgan, Wales",150.2,341.8,Wales
8893,"Amgueddfa Cymru - National Museum Wales NMW : 2017.2H/1,2",Wenvoe (community),"Vale of Glamorgan, Wales",108.8,182.4,Wales
8895,Amgueddfa Cymru - National Museum Wales NMW : 2017.22H/1,Coity Higher (community),"Bridgend, Wales",156,475.2,Wales
8896,Amgueddfa Cymru - National Museum Wales NMW : 2017.22H/2,Coity Higher (community),"Bridgend, Wales",110.6,84.4,Wales
8897,Amgueddfa Cymru - National Museum Wales NMW : unknown/private ownership,Abergele (community),"Conwy, Wales",172,680.2,Wales
8898,Amgueddfa Cymru - National Museum Wales NMW : unknown/private ownership,Abergele (community),"Conwy, Wales",176,707.3,Wales
8899,Amgueddfa Cymru - National Museum Wales NMW : unknown/private ownership,Abergele (community),"Conwy, Wales",153,524.3,Wales
8901,private ownership,Bontnewydd (community),"Gwynedd, Wales",73.4,61.7,Wales
8902,private ownership,Llanddeiniolen (community),"Gwynedd, Wales",178.78,518.3,Wales
8904,"British Museum BM : 1881,1224.1","Llandysilio, Menai Bridge (junction of Holyhead and Beaumaris roads)","Ynys Môn (Anglesey), Wales",156,519.88,Wales
8905,lost,"Llandysilio, Menai Bridge (junction of Holyhead and Beaumaris roads)","Ynys Môn (Anglesey), Wales",152,525,Wales
8911,Newport Museum NPTMG : 1993.49,"Kilgwrrwg, Upper Glyn Farm","Powys, Wales",90,134.31,Wales
8940,private ownership,"Prestbury, Mottram St Andrew","Cheshire, England",99,260,England
8942,Amgueddfa Cymru - National Museum Wales NMW : 88.77H,"Esclusham Above, Minera, Hafod Wen Farm","Wrexham, Wales",115,211.6,Wales
8952,Gwynedd Museum and Arts Gallery (STORIEL) BANBM : 21.41,"Llandderfel, Ty Isaf, Cae Ffynnon","Gwynedd, Wales",163,531,Wales
8990,Amgueddfa Cymru - National Museum Wales NMW : 92.50H,"Cowbridge, Penllyn","Vale of Glamorgan, Wales",107.8,203.2,Wales
8991,Amgueddfa Cymru - National Museum Wales NMW : 98.46H,"Bedlinog, Gelligaer Common","Merthyr Tydfil, Wales",74,61.3,Wales
9005,lost,"Bewdley, Elan Aqueduct (River Severn)","Worcestershire, England",125,284,England
9024,Amgueddfa Cymru - National Museum Wales NMW : 59.179,"Cadoxton-juxta-Neath, Bryn-coch","Vale of Glamorgan, Wales",115,222.1,Wales
9025,Amgueddfa Cymru - National Museum Wales NMW : 80.60H,"Cardiff, Llandaff, Fairwater (Bishop Hannon School)","Cardiff, Wales",78,143,Wales
9042,Carmarthen Museum CAASG : A.75.4721,"Llanegwad, Allt-y-ferin Farm","Carmarthenshire, Wales",142,320,Wales
9046,Amgueddfa Cymru - National Museum Wales NMW : 64.25,"Penrhiwfer, Mynydd-y-Gilfach (E side)","Vale of Glamorgan, Wales",113,277,Wales
9087,private ownership,"Llanfair Dyffryn Clwyd, Llwyn Ynn Farm","Denbighshire, Wales",165,510,Wales
9108,private ownership,Huntington,"Cheshire, England",158,427,England
9129,Shropshire Museums Service SHYMS : B59,Newtown,"Powys, Wales",168,370,Wales
9131,lost,"St Harmon, Cwm-yr-ychen Farm","Powys, Wales",172,538,Wales
9132,"Powysland Museum, Welshpool WEPLM : A.141","St Harmon, Cwmysaeson, Glanrhyd","Powys, Wales",161,464,Wales
9147,private ownership,"Llandudno, Little Orme?","Conwy, Wales",200,807,Wales
9213,Manchester Museum MANCH : 37934 (O.729),Llanrug,"Gwynedd, Wales",111,276,Wales
9259,private ownership,"Llandudno, Gloddaeth","Conwy, Wales",165,440,Wales
9260,private ownership,"Llandudno, Gloddaeth","Conwy, Wales",165,411,Wales
9261,private ownership,"Llandudno, Gloddaeth","Conwy, Wales",152,326,Wales
9262,private ownership,"Llandudno, Gloddaeth","Conwy, Wales",154,410,Wales
9263,Amgueddfa Cymru - National Museum Wales NMW : 44.299,"Trewydir, Llyn Geirionydd (?Nant-bwlch-yr-haiarn)","Conwy, Wales",143,411,Wales
9268,Carmarthen Museum CAASG : A.75.4728,"Pencader, Gwndwn","Carmarthenshire, Wales",156,340,Wales
9274,lost,"Llangernyw, Bodgynwych (80 yards N of house)","Conwy, Wales",146,304,Wales
9293,"Amgueddfa Cymru - National Museum Wales NMW : 24.12;23;Royal Institution of South Wales, Swansea A.961.2","Newton Nottage, Porthcawl (Golf Course)","Vale of Glamorgan, Wales",135,227,Wales
9296,private ownership,"Cinderford, Steam Mills, Hawkwell Brickworks","Gloucesterhsire, England",154,336.7,England
9317,"Ashmolean Museum, Oxford OXFAS : 1955.5","Llanycil/Llanuwchllyn, Glanllyn","Gwynedd, Wales",163,472,Wales
9341,lost,"Whitton (Knighton), Upper Woodhouse Farm","Powys, Wales",153,425,Wales
9359,private ownership,Milford Haven (or Manorbier),"Pembrokeshire, Wales",171,437.3,Wales
9363,Brecon Museum BRCNM : 124/1,"Brecon, Ffynhonnau, Bishop's Meadow","Powys, Wales",167,482,Wales
9364,Brecon Museum BRCNM : 124/1,"Brecon, Ffynhonnau, Bishop's Meadow","Powys, Wales",166,454,Wales
9374,"Ceigog Memorial Institute, Gly Ceiriog","Llansantffraid Glyn Ceiriog/Llangadwaladr, Hen Hafod","Wrexham, Wales",171,510,Wales
9375,"Grosvenor Museum, Chester CHEGM : unknown (loan)","Llay, 126 Gresford Road","Wrexham, Wales",135,216,Wales
9384,"Frondeg School, Bala","Llanycil, Maestron, Blaen-y-cwm Uchaf","Gwynedd, Wales",148,255,Wales
9395,Tenby Museum TENBM : unknown,"Solva, Middle Hill Quarry","Pembrokeshire, Wales",160,468,Wales
9416,lost,"Tir-y-mynach, Tan-y-bwlch Farm","Ceredigion, Wales",130,426,Wales
9420,British Museum BM : WG.1844,"Llantysilio (Llantisilio), Eglwyseg","Denbighshire, Wales",151,446.5,Wales
9505,Amgueddfa Cymru - National Museum Wales NMW : 2013.19H/4,Nantmel (community),"Powys, Wales",163,410,Wales
9506,Amgueddfa Cymru - National Museum Wales NMW : 2013.19H/5,Nantmel (community),"Powys, Wales",165,424.6,Wales
9554,Amgueddfa Cymru - National Museum Wales NMW : 2013.19H/1,Nantmel (community),"Powys, Wales",167,411.6,Wales
9555,Amgueddfa Cymru - National Museum Wales NMW : 2013.19H/2,Nantmel (community),"Powys, Wales",166,409.7,Wales
9556,Amgueddfa Cymru - National Museum Wales NMW : 2013.19H/3,Nantmel (community),"Powys, Wales",170,422.2,Wales
9660,private ownership,"Bontnewydd, Cefn-y-coed","Gwynedd, Wales",81.23,151.6,Wales
9715,unknown,"Nelson, Llanfabon","Caerphilly, Wales",108.6,194.6,Wales
9716,private ownership,"Trecenydd and Energlyn, Hendrenny, Penyrheol, 35 Narberth Close","Caerphilly, Wales",111.3,229.9,Wales
9723,unknown,Hundleton,"Pembrokeshire, Wales",144.5,321.7,Wales
9724,private ownership,Llantwit Fardre (community),"Rhondda Cynon Taf, Wales",145.9,475.5,Wales
9735,private ownership,Horton (parish),"Lancashire, England",125,138.02,England
9746,private ownership,Little Wenlock (parish),"Telford and Wrekin, England",77.6,59.87,England
9756,private ownership,Felin-Fach (community),"Powys, Wales",87.2,129.3,Wales
9773,private ownership,Hawkhurst (parish),"Kent, England",59.5,37.8,England
9775,private ownership,Rowlands Castle (parish),"Hampshire, England",74.5,46.69,England
9788,private ownership,Catton (parish),"East Yorkshire, England",66.3,63,England
9789,private ownership,Mavesyn Ridware (parish),"Staffordshire, England",103,91.78,England
9790,private ownership,Forton (parish),"Lancashire, England",156,474,England
9793,private ownership,Rillington (parish),"North Yorkshire, England",106.5,188,England
9798,private ownership,Selby (parish),"North Yorkshire, England",85.4,118.1,England
9799,private ownership,Husthwaite (parish),"North Yorkshire, England",110.5,197,England
9804,private ownership,Enborne (parish),"West Berkshire, England",95,129,England
9806,private ownership,Sedbergh (parish),"Cumbria, England",53.97,28.83,England
9809,private ownership,Fressingfield (parish),"Suffolk, England",70.57,59.74,England
9810,private ownership,Havenstreet and Ashey (parish),"Isle of Wight, England",77,59.44,England
9811,private ownership,Yealand Redmayne (parish),"Lancashire, England",132,288,England
9812,private ownership,Yealand Conyers (parish),"Lancashire, England",165,468,England
9813,private ownership,Yealand Redmayne (parish),"Lancashire, England",117,368,England
9814,private ownership,Rylstone (parish),"North Yorkshire, England",92.8,108.1,England
9815,private ownership,Mostyn (community),"Flintshire, Wales",66,83.4,Wales
9817,private ownership,Froxfield (parish),"Hampshire, England",76.7,38.71,England
9819,private ownership,Bradfield St Clare (parish),"Suffolk, England",78.49,44.46,England
9822,private ownership,Leintwardine (parish),"Herefordshire, England",89.6,77.6,England
9823,private ownership,Ibstock (parish),"Leicestershire, England",84,143.4,England
9824,private ownership,Ravenstone with Snibstone (parish),"Leicestershire, England",85,154.35,England
9825,private ownership,Advent (parish),"Cornwall, England",101,164.45,England
9826,private ownership,Somerby (parish),"Leicestershire, England",94,164,England
9827,private ownership,Stinsford (parish),"Dorset, England",78.36,159.11,England
9828,private ownership,Paythorne (parish),"Lancashire, England",77,77.73,England
9830,private ownership,"Wistanstow, Craven Arms","Shropshire, England",138.1,369.5,England
9831,private ownership,Goole Fields (parish),"East Yorkshire, England",71.2,55,England
9832,private ownership,Hartlebury (parish),"Worcestershire, England",142.15,370,England
9834,private ownership,Churchstoke (community),"Powys, Wales",157,490,Wales
9835,Winchester Museum WINCM : ARCH 787,Bedhampton (parish),"Hampshire, England",134.7,152,England
9836,private ownership,Fulbrook (parish),"Oxfordshire, England",153.44,362,England
9838,private ownership,Pulham (parish),"Dorset, England",141.58,336,England
9839,private ownership,Tintagel (parish),"Cornwall, England",133,183.35,England
9842,private ownership,Musbury (parish),"Devon, England",118,151.43,England
9845,private ownership,Wacton (parish),"Norfolk, England",162,451,England
9846,private ownership,St Leonards and St Ives (parish),"Dorset, England",161,402,England
9848,private ownership,Wrawby (parish),"North Lincolnshire, England",111.5,265,England
9851,private ownership,Ottery St Mary (parish),"Devon, England",141,315,England
9852,private ownership,Chawton (parish),"Hampshire, England",136.9,316,England
9862,private ownership,Selwood (parish),"Somerset, England",123.8,245.9,England
9863,private ownership,Worldham (parish),"Hampshire, England",145.1,384,England
9864,private ownership,"Shifford and Chimney, Aston, Cote","Oxfordshire, England",142,325.13,England
9865,private ownership (University of Lincoln for conservation),Hilton (parish),"Derbyshire, England",122.26,215.7,England
9866,private ownership,Salterforth (parish),"Lancashire, England",123,171.06,England
9867,private ownership,Weeley (parish),"Essex, England",117.27,216,England
9870,private ownership,Codford (parish),"Wiltshire, England",71.6,28.65,England
9871,private ownership,Pleasington (parish),"Blackburn with Darwen, England",150,293.51,England
9877,private ownership,Stanton St John (parish),"Oxfordshire, England",170.3,509,England
9878,private ownership,Blofield (parish),"Norfolk, England",130,328,England
9884,private ownership,Abergwili (community),"Carmarthenshire, Wales",155.16,466,Wales
9886,private ownership,Haddenham (parish),"Buckinghamshire, England",165,434,England
9890,private ownership,Trudoxhill (parish),"Somerset, England",143.8,318,England
9891,private ownership,Bradfield St Clare (parish),"Suffolk, England",80.99,60.92,England
9900,private ownership,Rotherwick (parish),"Hampshire, England",164.65,394.8,England
9901,private ownership,Rotherwick (parish),"Hampshire, England",95.05,140.2,England
9912,private ownership,Wardour,"Wiltshire, England",133.44,291.41,England
9914,private ownership,Wardour,"Wiltshire, England",96.45,122.06,England
9917,private ownership,Henstridge (parish),"Somerset, England",145,364.2,England
9919,Hampshire Cultural Trust,Portchester West (parish),"Hampshire, England",154,340,England
9920,private ownership,Manston (Thanet),"Kent, England",167,506,England
9921,private ownership,Manston (Thanet),"Kent, England",168.5,459,England
9922,private ownership,Manston (Thanet),"Kent, England",176,475,England
9923,private ownership,Manston (Thanet),"Kent, England",162.5,456,England
9924,private ownership,Manston (Thanet),"Kent, England",173,478,England
9925,private ownership,Manston (Thanet),"Kent, England",173,444,England
9926,private ownership,Manston (Thanet),"Kent, England",181,503,England
9927,private ownership,Manston (Thanet),"Kent, England",178,491,England
